EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
45	12:33:30	4	0.0000	0.20102479194160242	0.04179588705301285	0.9744	0.9762	0.9753	0.9548
46	13:19:18	4	0.0000	0.19975817749209354	0.04210440814495087	0.9739	0.976	0.9749	0.955
47	14:05:19	4	0.0000	0.1998619413567176	0.0462556928396225	0.9704	0.9772	0.9738	0.9526
48	14:51:18	4	0.0000	0.19566803838535832	0.04174871742725372	0.9727	0.9774	0.9751	0.9555
49	15:37:03	4	0.0000	0.19513384583518387	0.042973484843969345	0.9778	0.9783	0.978	0.9599
50	16:23:11	4	0.0000	0.1941488076513962	0.04187694936990738	0.9776	0.9778	0.9777	0.9601
51	17:09:03	4	0.0000	0.19806658975812583	0.04112573713064194	0.9754	0.9776	0.9765	0.9584
52	17:55:00	4	0.0000	0.19444136528002506	0.04130904749035835	0.9734	0.9793	0.9764	0.9575
53	18:40:54	4	0.0000	0.19417633851765306	0.04416472837328911	0.9709	0.9762	0.9735	0.9529
54	19:27:00	4	0.0000	0.18913097998815107	0.04548884555697441	0.9719	0.9786	0.9753	0.9556
55	20:12:50	4	0.0000	0.19360293323264388	0.04384876415133476	0.9746	0.9776	0.9761	0.9578
56	20:58:46	4	0.0000	0.19317107668611577	0.045693300664424896	0.9704	0.9779	0.9742	0.9541
57	21:44:57	4	0.0000	0.19213809207848928	0.04671677574515343	0.971	0.9764	0.9737	0.9524
58	22:31:01	4	0.0000	0.19209764001394466	0.047020718455314636	0.9744	0.9764	0.9754	0.9566
59	23:16:42	4	0.0000	0.19149347167531555	0.04696592688560486	0.9738	0.9755	0.9747	0.9541
60	00:02:58	4	0.0000	0.18956813521298096	0.04953760653734207	0.9745	0.9759	0.9752	0.9553
61	00:48:59	4	0.0000	0.1890407904747667	0.04614640399813652	0.9751	0.9776	0.9763	0.9571
62	01:34:37	4	0.0000	0.19240061530240193	0.044793885201215744	0.9764	0.976	0.9762	0.9571
63	02:20:27	4	0.0000	0.18852064823113945	0.04759946092963219	0.9757	0.976	0.9759	0.9564
64	03:06:25	4	0.0000	0.19093903815096908	0.04610610753297806	0.9741	0.9781	0.9761	0.9575
65	03:52:10	4	0.0000	0.18529955520322494	0.047942113131284714	0.9737	0.9767	0.9752	0.9553
66	04:37:58	4	0.0000	0.18875960950739587	0.04947289451956749	0.9745	0.9753	0.9749	0.9541
67	05:23:58	4	0.0000	0.18856596092862132	0.0483444407582283	0.9772	0.9769	0.9771	0.9594
68	06:09:44	4	0.0000	0.1843611648605143	0.046271052211523056	0.9715	0.9767	0.9741	0.9531
69	06:55:50	4	0.0000	0.18697229488587366	0.0470651350915432	0.9744	0.9772	0.9758	0.9565
70	07:41:46	4	0.0000	0.18483907229515	0.04778406023979187	0.9753	0.9788	0.977	0.9585
71	08:27:50	4	0.0000	0.18591200128374938	0.044454023241996765	0.9748	0.979	0.9769	0.9577
72	09:13:45	4	0.0000	0.17965573436928534	0.04911571368575096	0.9729	0.9774	0.9751	0.9558
73	09:59:36	4	0.0000	0.18585306194441928	0.047744784504175186	0.9727	0.9778	0.9752	0.9552
74	10:45:34	4	0.0000	0.17923194764150233	0.04789433255791664	0.9706	0.9786	0.9746	0.9538
75	11:31:20	4	0.0000	0.18407080045999807	0.05483224242925644	0.9737	0.9753	0.9745	0.9546
76	12:17:18	4	0.0000	0.1842394931825611	0.04612819477915764	0.9736	0.9779	0.9757	0.9573
77	13:02:54	4	0.0000	0.18295798022892606	0.04441775381565094	0.9755	0.9807	0.9781	0.9613
78	13:49:17	4	0.0000	0.18080767458666144	0.04467426985502243	0.9758	0.9786	0.9772	0.9599
79	14:35:21	4	0.0000	0.1785603949176643	0.046491365879774094	0.9761	0.9785	0.9773	0.9598
80	15:21:02	4	0.0000	0.18029315125163603	0.04518517106771469	0.9751	0.9776	0.9763	0.9579
81	16:07:03	4	0.0000	0.1801083503267654	0.04392760619521141	0.9729	0.9788	0.9759	0.9572
82	16:53:03	4	0.0000	0.17974039504053116	0.04749440401792526	0.9779	0.9764	0.9771	0.9593
83	17:38:58	4	0.0000	0.17759522378987602	0.04551682621240616	0.9773	0.9783	0.9778	0.9602
84	18:24:50	4	0.0000	0.178451640905667	0.045118167996406555	0.9766	0.9781	0.9773	0.9599
85	19:10:49	4	0.0000	0.17383379937026402	0.046383898705244064	0.9752	0.9774	0.9763	0.9584
86	19:56:51	4	0.0000	0.17773985254788394	0.05436576530337334	0.9773	0.9735	0.9754	0.956
87	20:42:36	4	0.0000	0.17444238925430344	0.049748633056879044	0.9761	0.9781	0.9771	0.9593
88	21:28:54	4	0.0000	0.1739804221491716	0.04694562405347824	0.9758	0.9793	0.9775	0.9598
89	22:14:34	4	0.0000	0.17674192655853033	0.04947285354137421	0.9747	0.9767	0.9757	0.9569
90	23:00:22	4	0.0000	0.17470324220785757	0.051798172295093536	0.9731	0.9785	0.9758	0.957
91	23:46:25	4	0.0000	0.17555427344249103	0.05212028697133064	0.9752	0.9769	0.9761	0.9576
92	00:32:31	4	0.0000	0.17561447324448656	0.05089139565825462	0.9747	0.9762	0.9755	0.9559
93	01:18:28	4	0.0000	0.1724560446106553	0.05356864631175995	0.974	0.9752	0.9746	0.9554
94	02:04:20	4	0.0000	0.17586219509875925	0.05197056010365486	0.9737	0.9748	0.9742	0.9543
95	02:50:23	4	0.0000	0.17200315330184995	0.05180550739169121	0.9738	0.9753	0.9746	0.9553
96	03:36:24	4	0.0000	0.1747094594988628	0.05000549927353859	0.9727	0.9774	0.9751	0.9555
97	04:22:31	4	0.0000	0.1748425481489643	0.05205875262618065	0.9728	0.9748	0.9738	0.9535
98	05:08:38	4	0.0000	0.17241714404957062	0.04813581332564354	0.9752	0.9778	0.9765	0.9583
99	05:54:52	4	0.0000	0.17317025318255588	0.04964864253997803	0.9772	0.9769	0.9771	0.9587
100	06:41:04	4	0.0000	0.1739101907631616	0.0499817356467247	0.9762	0.976	0.9761	0.9571
101	07:27:23	4	0.0000	0.17188955953355872	0.0497058629989624	0.9761	0.979	0.9775	0.9596
102	08:13:35	4	0.0000	0.1729912669642429	0.04918735474348068	0.9749	0.9786	0.9768	0.9588
103	08:59:20	4	0.0000	0.17248881950070488	0.050443749874830246	0.9749	0.9783	0.9766	0.9581
